SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNIXTCDT_220G;CDT_220G;Inoxtrend;Convection oven;Line Professional - oven with steam, touch, gas, 20 levels GN 2/1;"Ovens with direct steam injection.The lengthwise insertion of the tray is the typical solution required by the medium and large catering business. The chef has all the essentials to express his best talents: three cooking modes, as convection, steam, combi; humidity control in the chamber and a “cookbook” in which he can store his creations. Pitch 65 mm, Number of ventilation speed with autoreverse 2 , Core Probe with Delta T, Release valve automatic , Automatic Programs , Automatic Preheating , USB connection, Automatic washing with tablets. ";1080;mm;1510;mm;2100;mm;;;35262;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;gas;power (Kw);40+1,5;Voltage;220-240V IN;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_RRUA_110E.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CDT_220G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CDT_220G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CDT_220G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CDT_220G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CDT_220G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CDT_220G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CDT_220G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_professional.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CDT_220G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CDT_220G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DA104E;CT_DA104E;Inoxtrend;Convection oven;CompaTech oven, electric, Analogic, 4 levels GN2/3;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Numer of Ventilation Speeds 2, Release valve manual. ;520;mm;940;mm;710;mm;;;5465;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);5,2;Voltage;380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_RRUA_115E.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DA104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DA104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DA104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DA104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DA104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DA104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DA104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DA104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DA104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DA107E;CT_DA107E;Inoxtrend;Convection oven;CompaTech oven, electric, Analogic, 7 levels GN1/1;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Numer of Ventilation Speeds 2, Release valve manual. ;520;mm;940;mm;910;mm;;;6297;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);8,8;Voltage;380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_CA404E.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DA107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DA107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DA107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DA107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DA107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DA107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DA107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DA107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DA107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DA111E;CT_DA111E;Inoxtrend;Convection oven;CompaTech oven, electric, Analogic, 11 levels GN1/1;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Numer of Ventilation Speeds 2, Release valve manual. ;520;mm;940;mm;1540;mm;;;8554;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);15;Voltage;380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_CA404EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DA111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DA111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DA111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DA111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DA111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DA111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DA111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DA111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DA111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DA304E;CT_DA304E;Inoxtrend;Convection oven;CompaTech oven, electric, Analogic, 4 levels GN1/1;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Numer of Ventilation Speeds 2, Release valve manual. ;520;mm;760;mm;710;mm;;;5167;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);3 ( monofase) or 4,4 ( three phase) ;Voltage;220-240V IN or 380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_CA404EHG.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DA304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DA304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DA304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DA304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DA304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DA304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DA304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DA304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DA304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DT104E;CT_DT104E;Inoxtrend;Convection oven;CompaTech oven, electric, Touch, 4 levels GN1/1;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Number of Ventilation Speeds 2+2, Core Probe with Delta T function, Release Valve Automatic, Automatic Programs, Automatic Preheating, USB connection, Automatic Washing with liquid detergent. ;520;mm;930;mm;720;mm;;;7290;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);5,2;Voltage;380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_DA004EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DT104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DT104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DT104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DT104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DT104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DT104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DT104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DT104E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DT104E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DT107E;CT_DT107E;Inoxtrend;Convection oven;CompaTech oven, electric, Touch, 7 levels GN1/1;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Number of Ventilation Speeds 2+2, Core Probe with Delta T function, Release Valve Automatic, Automatic Programs, Automatic Preheating, USB connection, Automatic Washing with liquid detergent. ;520;mm;930;mm;930;mm;;;7992;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);8,8;Voltage;380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_DA404EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DT107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DT107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DT107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DT107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DT107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DT107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DT107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DT107E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DT107E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DT111E;CT_DT111E;Inoxtrend;Convection oven;CompaTech oven, electric, Touch, 11 levels GN1/1;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Number of Ventilation Speeds 2+2, Core Probe with Delta T function, Release Valve Automatic, Automatic Programs, Automatic Preheating, USB connection, Automatic Washing with liquid detergent. ;520;mm;930;mm;1200;mm;;;10260;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);15;Voltage;380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_DP004EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DT111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DT111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DT111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DT111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DT111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DT111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DT111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DT111E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DT111E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTCT_DT304E;CT_DT304E;Inoxtrend;Convection oven;CompaTech oven, electric, Touch, 4 levels GN2/3;Only 52 cm wide, this oven fits perfectly into any kitchen, even the smallest, while still delivering high-level professional performance. It is available in various sizes and can be stacked to optimize every centimeter of space. All touch models come equipped with an automatic washing system and a core temperature probe as standard. The door is reversible and can be adjusted directly on site. Pitch 67 mm, Number of Ventilation Speeds 2+2, Core Probe with Delta T function, Release Valve Automatic, Automatic Programs, Automatic Preheating, USB connection, Automatic Washing with liquid detergent. ;520;mm;680;mm;720;mm;;;6804;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);3 ( monofase) or 4,4 ( three phase) ;Voltage;220-240V IN or 380-415V 3N;control panel;touch;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_DP005EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_CT_DT304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_CT_DT304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_CT_DT304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_CT_DT304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_CT_DT304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_CT_DT304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_CT_DT304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_compatech.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_CT_DT304E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_CT_DT304E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTFX_DA606E;FX_DA606E;Inoxtrend;Convection oven;Flexo oven, electric, Analogic, 6 levels 60x40;Direct steam injection that assures high quality results in any type of traditional recipe for the kitchens of the world. Pitch 80 mm, Number of ventilation speed with autoreverse 2, Release manual valve automatic. ;840;mm;890;mm;950;mm;;;5778;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);10,9;Voltage;380-415V 3N;control panel;analogic;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_DP404EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_FX_DA606E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_FX_DA606E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_FX_DA606E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_FX_DA606E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_FX_DA606E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_FX_DA606E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_FX_DA606E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_flexo.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_FX_DA606E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_FX_DA606E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTFX_DA606G;FX_DA606G;Inoxtrend;Convection oven;Flexo oven, gas, Analogic, 6 levels 60x40;Direct steam injection that assures high quality results in any type of traditional recipe for the kitchens of the world. Pitch 80 mm, Number of ventilation speed with autoreverse 2, Release manual valve automatic. ;840;mm;920;mm;970;mm;;;7452;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;gas;power (Kw);14,5+0,6;Voltage;220-240V IN;control panel;analogic;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_HA004E.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_FX_DA606G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_FX_DA606G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_FX_DA606G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_FX_DA606G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_FX_DA606G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_FX_DA606G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_FX_DA606G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_flexo.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_FX_DA606G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_FX_DA606G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTFX_DA610E;FX_DA610E;Inoxtrend;Convection oven;Flexo oven, electric, Analogic, 10 levels 60x40;Direct steam injection that assures high quality results in any type of traditional recipe for the kitchens of the world. Pitch 80 mm, Number of ventilation speed with autoreverse 2, Release manual valve automatic. ;840;mm;890;mm;1270;mm;;;7668;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;electric;power (Kw);18,4;Voltage;380-415V 3N;control panel;analogic;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_HA004EG.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_FX_DA610E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_FX_DA610E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_FX_DA610E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_FX_DA610E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_FX_DA610E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_FX_DA610E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_FX_DA610E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_flexo.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_FX_DA610E.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_FX_DA610E.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
CKNIXTFX_DA610G;FX_DA610G;Inoxtrend;Convection oven;Flexo oven, gas, Analogic, 10 levels 60x40;Direct steam injection that assures high quality results in any type of traditional recipe for the kitchens of the world. Pitch 80 mm, Number of ventilation speed with autoreverse 2, Release manual valve automatic. ;840;mm;920;mm;1270;mm;;;9450;;EUR;;instock;cooking>oven;cooking, oven, convection oven;;;;simple;;power supply;gas;power (Kw);20,5+0,6;Voltage;220-240V IN;control panel;analogic;;;;;;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_video_TG_HA004EH.mp4;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_FX_DA610G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_2_FX_DA610G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_image_3_FX_DA610G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_datasheet_FX_DA610G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_manual_FX_DA610G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_technicalmanual_FX_DA610G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_drawing_FX_DA610G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_catalogue_flexo.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_photo_FX_DA610G.jpg;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_card_FX_DA610G.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/inoxtrend/refs/heads/main/inoxtrend_price.pdf
